ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: inline_featured_image,Meta: edition_group,Meta: _edition_group,Meta: edition_id,Meta: _edition_id,Meta: artist_name,Meta: _artist_name,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_content_score,Meta: edition_subtitle,Meta: _edition_subtitle,Meta: author,Meta: _author,Meta: sub-header,Meta: _sub-header,Meta: header_image,Meta: _header_image,,ID2,Name2,Short description2,Tax status2,Tax class2,In stock?2,Stock2,Weight (kg)2,Length (cm)2,Width (cm)2,Height (cm)2,Regular price2,Shipping class2,Group2,Number2,Edition2,Subtitle2
472,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/38-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-38,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,472,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-12,G1-12,Brian Clarke
474,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/39-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-39,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,474,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-13,G1-13,Brian Clarke
476,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/40-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-40,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,476,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-14,G1-14,Brian Clarke
478,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/41-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-41,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,478,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-15,G1-15,Brian Clarke
480,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/42-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-42,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,480,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-16,G1-16,Brian Clarke
482,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/43-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-43,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,482,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-17,G1-17,Brian Clarke
484,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/44-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-44,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,484,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-18,G1-18,Brian Clarke
486,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/45-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-45,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,486,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-19,G1-19,Brian Clarke
488,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/46-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-46,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,488,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-20,G1-20,Brian Clarke
490,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/47-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-47,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,490,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-21,G1-21,Brian Clarke
492,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/26-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-26,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,492,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-22,G1-22,Brian Clarke
494,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/24-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-24,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,494,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-23,G1-23,Brian Clarke
496,simple,,Grey Figure (Figure Grise),1,0,visible,"A giclée print of:
Alberto Giacometti
Grey Figure (Figure Grise), 1957 
650 × 540 mm
Oil on canvas
Fondation Beyeler, Riehen/Basel",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/S02_Alberto-Giacometti_Figure-Grise_1957_2500px_8bit_sRGB.jpg,,,,,,,,,0,0,280,field_5accc8de1bcea,S2,field_5accc92598d38,301,field_5acdc5e88a8f6,,30,Alberto Giacometti,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,496,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-24,G1-24,Brian Clarke
498,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/11-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-11,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,498,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-25,G1-25,Brian Clarke
500,simple,,Caroline,1,0,visible,"A giclée print of:
Alberto Giacometti
Caroline, 1961
1000 × 820 mm
Oil on canvas
Fondation Beyeler, Riehen/Basel",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/S03_Alberto-Giacometti_Caroline_1961_2500px_8bit_sRGB.jpg,,,,,,,,,0,0,280,field_5accc8de1bcea,S3,field_5accc92598d38,301,field_5acdc5e88a8f6,,30,Alberto Giacometti,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,500,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-26,G1-26,Brian Clarke
502,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/02-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-2,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,502,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-27,G1-27,Brian Clarke
504,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/03-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-3,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,504,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-28,G1-28,Brian Clarke
506,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/04-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-4,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,506,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-29,G1-29,Brian Clarke
508,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/05-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-5,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,508,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-30,G1-30,Brian Clarke
510,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/06-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-6,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,510,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-31,G1-31,Brian Clarke
512,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/07-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-7,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,512,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-32,G1-32,Brian Clarke
514,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/08-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-8,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,514,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-33,G1-33,Brian Clarke
516,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/09-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-9,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,516,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-34,G1-34,Brian Clarke
518,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/10-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-10,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,518,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-35,G1-35,Brian Clarke
520,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/12-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-12,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,520,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-36,G1-36,Brian Clarke
522,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/23-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-23,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,522,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-37,G1-37,Brian Clarke
524,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/13-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-13,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,524,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-38,G1-38,Brian Clarke
526,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/14-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-14,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,526,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-39,G1-39,Brian Clarke
528,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/15-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-15,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,528,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-40,G1-40,Brian Clarke
530,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/16-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-16,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,530,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-41,G1-41,Brian Clarke
532,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/17-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-17,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,532,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-42,G1-42,Brian Clarke
534,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/18-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-18,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,534,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-43,G1-43,Brian Clarke
536,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/19-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-19,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,536,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-44,G1-44,Brian Clarke
538,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/20-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-20,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,538,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-45,G1-45,Brian Clarke
540,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/21-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-21,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,540,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-46,G1-46,Brian Clarke
542,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/22-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-22,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,542,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-47,G1-47,Brian Clarke
544,simple,,Summer Solstice Spitfires,1,0,visible,"Brian Clarke
Summer Solstice Spitfires
2016
Stained glass
80 x 80 cm",,,,taxable,,1,,0,0,,,,,0,,,,"Uncategorized, Editions",,,http://henieditions.com/wp-content/uploads/sites/4/2018/04/48-of-70.jpg,,,,,,,,,0,0,275,field_5accc8de1bcea,G1-48,field_5accc92598d38,297,field_5acdc5e88a8f6,,30,Brian Clarke,field_5acf3a83909bb,,field_5ad5d2bd71f84,,field_5ad5d2c971f85,,field_5ad897325c2ef,,544,Summer Solstice Spitfires,"Brian Clarke, Summer Solstice Spitfires, 2016, Stained glass, 80 x 80 cm",taxable,,1,,,,,,,,G,1-48,G1-48,Brian Clarke
